tconst,averagerating_x,numvotes_x,primary_title_x,original_title_x,start_year_x,runtime_minutes_x,genres_x,Animation_x,Sport_x,Mystery_x,Action_x,Comedy_x,Documentary_x,Romance_x,News_x,War_x,Horror_x,Fantasy_x,Family_x,Music_x,Musical_x,Sci-Fi_x,History_x,Biography_x,Thriller_x,Crime_x,Adventure_x,Drama_x,id,release_date,title_x,vote_average_x,vote_count_x,Year_x,category,primary_name,birth_year,death_year,id_x,release_date_x,movie,production_budget,domestic_gross,worldwide_gross,profit,id_y,release_date_y,title_y,vote_average_y,vote_count_y,Year_y,averagerating_y,numvotes_y,primary_title_y,original_title_y,start_year_y,runtime_minutes_y,genres_y,Animation_y,Sport_y,Mystery_y,Action_y,Comedy_y,Documentary_y,Romance_y,News_y,War_y,Horror_y,Fantasy_y,Family_y,Music_y,Musical_y,Sci-Fi_y,History_y,Biography_y,Thriller_y,Crime_y,Adventure_y,Drama_y
tt2359002,7.0,3484,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,140781,2011-07-17,Daylight,4.2,3,2011,writer,Simone Kome van Breugel,,,95,"Dec 6, 1996",Daylight,80000000.0,32908290.0,"$158,908,290",-47091710.0,140781,2011-07-17,Daylight,4.2,3,2011,7.0,3484,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tt2359002,7.0,3484,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,140781,2011-07-17,Daylight,4.2,3,2011,writer,Marion Pauw,1973.0,,95,"Dec 6, 1996",Daylight,80000000.0,32908290.0,"$158,908,290",-47091710.0,140781,2011-07-17,Daylight,4.2,3,2011,7.0,3484,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tt1282140,7.1,330125,Easy A,Easy A,2010,92.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37735,2010-09-17,Easy A,6.8,4168,2010,writer,Bert V. Royal,1977.0,,67,"Sep 17, 2010",Easy A,8000000.0,58401464.0,"$76,200,721",50401464.0,37735,2010-09-17,Easy A,6.8,4168,2010,7.1,330125,Easy A,Easy A,2010,92.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1320244,5.6,45815,The Last Exorcism,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38358,2010-08-27,The Last Exorcism,5.6,519,2010,writer,Huck Botko,,,15,"Aug 27, 2010",The Last Exorcism,1800000.0,41034350.0,"$70,165,900",39234350.0,38358,2010-08-27,The Last Exorcism,5.6,519,2010,5.6,45815,The Last Exorcism,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
tt1320244,5.6,45815,The Last Exorcism,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38358,2010-08-27,The Last Exorcism,5.6,519,2010,writer,Andrew Gurland,1971.0,,15,"Aug 27, 2010",The Last Exorcism,1800000.0,41034350.0,"$70,165,900",39234350.0,38358,2010-08-27,The Last Exorcism,5.6,519,2010,5.6,45815,The Last Exorcism,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
tt1389139,5.1,4729,When the Bough Breaks,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,335791,2016-09-09,When the Bough Breaks,5.3,150,2016,writer,Jack Olsen,,,85,"Sep 9, 2016",When the Bough Breaks,10000000.0,29747603.0,"$30,768,449",19747603.0,335791,2016-09-09,When the Bough Breaks,5.3,150,2016,5.1,4729,When the Bough Breaks,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
tt1470020,5.8,479,Redemption Road,Redemption Road,2010,95.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74457,2011-08-26,Redemption Road,4.7,6,2011,writer,Morgan Simpson,,,64,"Aug 26, 2011",Redemption Road,2300000.0,29384.0,"$29,384",-2270616.0,74457,2011-08-26,Redemption Road,4.7,6,2011,5.8,479,Redemption Road,Redemption Road,2010,95.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1470020,5.8,479,Redemption Road,Redemption Road,2010,95.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74457,2011-08-26,Redemption Road,4.7,6,2011,writer,George Richards,,,64,"Aug 26, 2011",Redemption Road,2300000.0,29384.0,"$29,384",-2270616.0,74457,2011-08-26,Redemption Road,4.7,6,2011,5.8,479,Redemption Road,Redemption Road,2010,95.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1478338,6.8,249501,Bridesmaids,Bridesmaids,2011,125.0,"Comedy,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55721,2011-05-13,Bridesmaids,6.5,2783,2011,writer,Annie Mumolo,1973.0,,85,"May 13, 2011",Bridesmaids,32500000.0,169211718.0,"$289,632,023",136711718.0,55721,2011-05-13,Bridesmaids,6.5,2783,2011,6.8,249501,Bridesmaids,Bridesmaids,2011,125.0,"Comedy,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1540128,5.7,27389,Playing for Keeps,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77875,2012-12-07,Playing for Keeps,5.6,420,2012,writer,Robbie Fox,,,49,"Oct 3, 1986",Playing for Keeps,35000000.0,2000000.0,"$2,000,000",-33000000.0,77875,2012-12-07,Playing for Keeps,5.6,420,2012,5.7,27389,Playing for Keeps,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1560985,4.2,33522,The Devil Inside,The Devil Inside,2012,83.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76487,2012-01-06,The Devil Inside,4.7,441,2012,writer,Matthew Peterman,1975.0,,12,"Jan 6, 2012",The Devil Inside,1000000.0,53262945.0,"$101,759,490",52262945.0,76487,2012-01-06,The Devil Inside,4.7,441,2012,4.2,33522,The Devil Inside,The Devil Inside,2012,83.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1622547,6.1,87254,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62206,2011-08-12,30 Minutes or Less,5.6,825,2011,writer,Matthew Sullivan,,,60,"Aug 12, 2011",30 Minutes or Less,28000000.0,37053924.0,"$40,966,716",9053924.0,62206,2011-08-12,30 Minutes or Less,5.6,825,2011,6.1,87254,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1622547,6.1,87254,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62206,2011-08-12,30 Minutes or Less,5.6,825,2011,writer,Michael Diliberti,,,60,"Aug 12, 2011",30 Minutes or Less,28000000.0,37053924.0,"$40,966,716",9053924.0,62206,2011-08-12,30 Minutes or Less,5.6,825,2011,6.1,87254,30 Minutes or Less,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1630036,7.0,17586,Courageous,Courageous,2011,129.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72213,2011-09-30,Courageous,7.0,128,2011,writer,Stephen Kendrick,,,87,"Sep 30, 2011",Courageous,2000000.0,34522221.0,"$35,185,884",32522221.0,72213,2011-09-30,Courageous,7.0,128,2011,7.0,17586,Courageous,Courageous,2011,129.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57214,2012-03-02,Project X,6.4,2968,2012,writer,Michael Bacall,1973.0,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,57214,2012-03-02,Project X,6.4,2968,2012,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57214,2012-03-02,Project X,6.4,2968,2012,writer,Michael Bacall,1973.0,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,427602,2016-11-18,Project X,5.6,7,2016,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57214,2012-03-02,Project X,6.4,2968,2012,writer,Matt Drake,,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,57214,2012-03-02,Project X,6.4,2968,2012,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57214,2012-03-02,Project X,6.4,2968,2012,writer,Matt Drake,,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,427602,2016-11-18,Project X,5.6,7,2016,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427602,2016-11-18,Project X,5.6,7,2016,writer,Michael Bacall,1973.0,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,57214,2012-03-02,Project X,6.4,2968,2012,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427602,2016-11-18,Project X,5.6,7,2016,writer,Michael Bacall,1973.0,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,427602,2016-11-18,Project X,5.6,7,2016,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427602,2016-11-18,Project X,5.6,7,2016,writer,Matt Drake,,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,57214,2012-03-02,Project X,6.4,2968,2012,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1636826,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427602,2016-11-18,Project X,5.6,7,2016,writer,Matt Drake,,,58,"Mar 2, 2012",Project X,12000000.0,54731865.0,"$103,028,188",42731865.0,427602,2016-11-18,Project X,5.6,7,2016,6.7,177782,Project X,Project X,2012,88.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1641388,4.4,740,Below Zero,Below Zero,2011,99.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107315,2011-10-22,Below Zero,5.2,17,2011,writer,Signe Olynyk,,,83,"Aug 28, 2012",Below Zero,1200000.0,0.0,$0,-1200000.0,107315,2011-10-22,Below Zero,5.2,17,2011,4.4,740,Below Zero,Below Zero,2011,99.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1667310,6.3,36491,Deadfall,Deadfall,2012,95.0,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,97614,2012-12-07,Deadfall,5.9,357,2012,writer,Zach Dean,,,83,"Dec 7, 2012",Deadfall,6000000.0,66351.0,"$1,673,635",-5933649.0,97614,2012-12-07,Deadfall,5.9,357,2012,6.3,36491,Deadfall,Deadfall,2012,95.0,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
tt1712261,6.3,60369,Triple 9,Triple 9,2016,115.0,"Crime,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,146198,2016-02-26,Triple 9,5.8,1258,2016,writer,Matt Cook,,,33,"Feb 26, 2016",Triple 9,20000000.0,12639297.0,"$25,943,792",-7360703.0,146198,2016-02-26,Triple 9,5.8,1258,2016,6.3,60369,Triple 9,Triple 9,2016,115.0,"Crime,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt1726592,6.3,64684,Before I Go to Sleep,Before I Go to Sleep,2014,92.0,"Drama,Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,204922,2014-10-31,Before I Go to Sleep,6.4,1098,2014,writer,S.J. Watson,,,49,"Oct 31, 2014",Before I Go to Sleep,22000000.0,3242457.0,"$19,563,579",-18757543.0,204922,2014-10-31,Before I Go to Sleep,6.4,1098,2014,6.3,64684,Before I Go to Sleep,Before I Go to Sleep,2014,92.0,"Drama,Horror,Mystery",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt6495770,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454283,2018-06-01,Action Point,5.2,136,2018,writer,Derek Freda,,,50,"Jun 1, 2018",Action Point,19000000.0,5059608.0,"$5,103,675",-13940392.0,454283,2018-06-01,Action Point,5.2,136,2018,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6495770,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454283,2018-06-01,Action Point,5.2,136,2018,writer,Mike Judge,1962.0,,50,"Jun 1, 2018",Action Point,19000000.0,5059608.0,"$5,103,675",-13940392.0,454283,2018-06-01,Action Point,5.2,136,2018,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6495770,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454283,2018-06-01,Action Point,5.2,136,2018,writer,John Altschuler,1963.0,,50,"Jun 1, 2018",Action Point,19000000.0,5059608.0,"$5,103,675",-13940392.0,454283,2018-06-01,Action Point,5.2,136,2018,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6495770,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454283,2018-06-01,Action Point,5.2,136,2018,writer,Dave Krinsky,1963.0,,50,"Jun 1, 2018",Action Point,19000000.0,5059608.0,"$5,103,675",-13940392.0,454283,2018-06-01,Action Point,5.2,136,2018,5.0,6657,Action Point,Action Point,2018,85.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0464154,5.4,81327,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43593,2010-08-20,Piranha 3D,5.3,1029,2010,writer,Pete Goldfinger,,,52,"Aug 20, 2010",Piranha 3D,24000000.0,25003155.0,"$83,660,160",1003155.0,43593,2010-08-20,Piranha 3D,5.3,1029,2010,5.4,81327,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0464154,5.4,81327,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43593,2010-08-20,Piranha 3D,5.3,1029,2010,writer,Josh Stolberg,1971.0,,52,"Aug 20, 2010",Piranha 3D,24000000.0,25003155.0,"$83,660,160",1003155.0,43593,2010-08-20,Piranha 3D,5.3,1029,2010,5.4,81327,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0491203,6.2,15037,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,257785,2017-08-25,Tulip Fever,6.4,307,2017,writer,Deborah Moggach,1948.0,,8,"Sep 1, 2017",Tulip Fever,25000000.0,2455635.0,"$6,792,768",-22544365.0,257785,2017-08-25,Tulip Fever,6.4,307,2017,6.2,15037,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
tt0491203,6.2,15037,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,257785,2017-08-25,Tulip Fever,6.4,307,2017,writer,Tom Stoppard,1937.0,,8,"Sep 1, 2017",Tulip Fever,25000000.0,2455635.0,"$6,792,768",-22544365.0,257785,2017-08-25,Tulip Fever,6.4,307,2017,6.2,15037,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Darren Lemke,,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Darren Lemke,,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,R.L. Stine,1943.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,R.L. Stine,1943.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Scott Alexander,1963.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Scott Alexander,1963.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Larry Karaszewski,1961.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Larry Karaszewski,1961.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Darren Lemke,,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Darren Lemke,,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,R.L. Stine,1943.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,R.L. Stine,1943.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Scott Alexander,1963.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tt1051904,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,257445,2015-10-16,Goosebumps,6.2,2147,2015,writer,Scott Alexander,1963.0,,58,"Oct 16, 2015",Goosebumps,58000000.0,80069458.0,"$158,905,324",22069458.0,257445,2015-10-16,Goosebumps,6.2,2147,2015,6.3,72858,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
