tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,Animation,Sport,Mystery,Action,Comedy,Documentary,Romance,News,War,Horror,Fantasy,Family,Music,Musical,Sci-Fi,History,Biography,Thriller,Crime,Adventure,Drama,id,release_date,title,vote_average,vote_count,Year,category,primary_name,birth_year,death_year
tt4017558,4.5,106,Devil's Night,Devil's Night,2015,80.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,480803,2017-10-10,Devil's Night,8.0,1,2017,writer,Evan Mulgrave,,
tt3626368,5.4,43,Devil's Night,Devil's Night,2017,90.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,432271,2015-10-30,Devil's Night,8.0,1,2015,writer,Derek Rethwisch,,
tt3626368,5.4,43,Devil's Night,Devil's Night,2017,90.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,480803,2017-10-10,Devil's Night,8.0,1,2017,writer,Derek Rethwisch,,
tt4035566,5.7,87,Dementia,Dementia,2014,,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,370234,2015-12-04,Dementia,4.7,36,2015,writer,Jun Lana,,
tt4035566,5.7,87,Dementia,Dementia,2014,,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,370234,2015-12-04,Dementia,4.7,36,2015,writer,Renei Dimla,,
tt3611002,5.2,1226,Dementia,Dementia,2015,90.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,370234,2015-12-04,Dementia,4.7,36,2015,writer,J.D. Lifshitz,,
tt3611002,5.2,1226,Dementia,Dementia,2015,90.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,370234,2015-12-04,Dementia,4.7,36,2015,writer,Raphael Margules,,
tt3611002,5.2,1226,Dementia,Dementia,2015,90.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,370234,2015-12-04,Dementia,4.7,36,2015,writer,Meredith Berg,,
tt4040072,5.7,1095,Cold Deck,Cold Deck,2015,80.0,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,370835,2015-12-04,Cold Deck,6.0,10,2015,writer,Jason Lapeyre,,
tt4058122,4.8,287,A Beginner's Guide to Snuff,A Beginner's Guide to Snuff,2016,87.0,"Comedy,Horror,Thriller",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,386826,2016-03-04,A Beginner's Guide to Snuff,4.7,8,2016,writer,Phil Flores,,
tt4058122,4.8,287,A Beginner's Guide to Snuff,A Beginner's Guide to Snuff,2016,87.0,"Comedy,Horror,Thriller",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,386826,2016-03-04,A Beginner's Guide to Snuff,4.7,8,2016,writer,Cory Knauf,,
tt4058122,4.8,287,A Beginner's Guide to Snuff,A Beginner's Guide to Snuff,2016,87.0,"Comedy,Horror,Thriller",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,386826,2016-03-04,A Beginner's Guide to Snuff,4.7,8,2016,writer,Adam Weis,,
tt4104054,5.2,6652,Dad's Army,Dad's Army,2016,100.0,"Comedy,War",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,332721,2016-02-05,Dad's Army,4.6,112,2016,writer,Hamish McColl,1962.0,
tt4104054,5.2,6652,Dad's Army,Dad's Army,2016,100.0,"Comedy,War",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,332721,2016-02-05,Dad's Army,4.6,112,2016,writer,Jimmy Perry,1923.0,2016.0
tt4104054,5.2,6652,Dad's Army,Dad's Army,2016,100.0,"Comedy,War",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,332721,2016-02-05,Dad's Army,4.6,112,2016,writer,David Croft,1922.0,2011.0
tt4198292,8.0,44,ShadowRing,ShadowRing,2015,137.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484933,2015-06-06,ShadowRing,10.0,2,2015,writer,James Perloff,,
tt4221762,7.9,168,TransFatty Lives,TransFatty Lives,2015,83.0,"Biography,Documentary",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,329024,2015-04-05,TransFatty Lives,6.2,5,2015,writer,Lasse Järvi,,
tt4221762,7.9,168,TransFatty Lives,TransFatty Lives,2015,83.0,"Biography,Documentary",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,329024,2015-04-05,TransFatty Lives,6.2,5,2015,writer,Doug Pray,,
tt4280540,3.1,169,Western World,Western World,2017,78.0,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455185,2017-05-02,Western World,4.8,6,2017,writer,Brian Dobbins,,
tt4316846,3.3,157,Sorority Slaughterhouse,Sorority Slaughterhouse,2016,85.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,349110,2015-06-01,Sorority Slaughterhouse,5.2,6,2015,writer,Rolfe Kanefsky,1969.0,
tt4373670,6.1,12,Runaway,Runaway,2014,90.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48018,2010-10-23,Runaway,7.7,15,2010,writer,Alim Sudio,,
tt4373670,6.1,12,Runaway,Runaway,2014,90.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239145,2013-04-07,Runaway,5.9,17,2013,writer,Alim Sudio,,
tt4373670,6.1,12,Runaway,Runaway,2014,90.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293156,2014-09-28,Runaway,2.5,2,2014,writer,Alim Sudio,,
tt4414438,5.4,784,It Had to Be You,It Had to Be You,2015,85.0,"Comedy,Music,Romance",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,398478,2015-10-21,It Had to Be You,4.5,2,2015,writer,Levi Abrino,,
tt4414438,5.4,784,It Had to Be You,It Had to Be You,2015,85.0,"Comedy,Music,Romance",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,383208,2016-10-21,It Had to Be You,5.6,17,2016,writer,Levi Abrino,,
tt4501244,6.2,89628,Why Him?,Why Him?,2016,111.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356305,2016-12-23,Why Him?,6.2,2494,2016,writer,Jonah Hill,1983.0,
tt4501244,6.2,89628,Why Him?,Why Him?,2016,111.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356305,2016-12-23,Why Him?,6.2,2494,2016,writer,Ian Helfer,,
tt4501244,6.2,89628,Why Him?,Why Him?,2016,111.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356305,2016-12-23,Why Him?,6.2,2494,2016,writer,Jonah Hill,1983.0,
tt4501244,6.2,89628,Why Him?,Why Him?,2016,111.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356305,2016-12-23,Why Him?,6.2,2494,2016,writer,Ian Helfer,,
tt4503112,4.6,9,Bigfoot,Bigfoot,2018,,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117856,2012-06-30,Bigfoot,2.9,26,2012,writer,Danette Bradford,,
tt4503112,4.6,9,Bigfoot,Bigfoot,2018,,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117856,2012-06-30,Bigfoot,2.9,26,2012,writer,Rocky Burnswork,1980.0,
tt9181914,2.5,55,Bigfoot,Bigfoot,2018,86.0,"Animation,Family",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117856,2012-06-30,Bigfoot,2.9,26,2012,writer,Holly May Opee,,
tt1727300,6.2,1058,Hunky Dory,Hunky Dory,2011,110.0,"Comedy,Drama,Music",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,86274,2013-03-22,Hunky Dory,5.4,12,2013,writer,Laurence Coriat,,
tt4527254,7.1,70,Dear President Obama,Dear President Obama,2016,100.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394435,2016-03-17,Dear President Obama,7.5,2,2016,writer,Lisa Michelle Axelrod,1967.0,
tt4584718,5.5,204,Imperfections,Imperfections,2016,109.0,"Comedy,Crime,Mystery",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,417807,2016-10-14,Imperfections,6.0,3,2016,writer,Jonathan Singer,,
tt4609262,5.8,53,Rescue Dogs,Rescue Dogs,2016,87.0,Family,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,388374,2016-04-01,Rescue Dogs,6.7,4,2016,writer,Jordan Rawlins,,
tt4670016,4.5,2664,Wolves at the Door,Wolves at the Door,2016,73.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,363111,2016-10-21,Wolves at the Door,4.6,91,2016,writer,Gary Dauberman,,
tt4677852,8.8,13,Ella,Ella,2016,82.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238544,2013-10-25,Ella,5.3,2,2013,writer,Veronica Fury,,
tt4677852,8.8,13,Ella,Ella,2016,82.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238544,2013-10-25,Ella,5.3,2,2013,writer,Axel Grigor,,
tt4677852,8.8,13,Ella,Ella,2016,82.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238544,2013-10-25,Ella,5.3,2,2013,writer,Murray Power,,
tt2289810,4.6,27,Ella,Ella,2010,125.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238544,2013-10-25,Ella,5.3,2,2013,writer,Eduardo Mendoza de Echave,,
tt2289810,4.6,27,Ella,Ella,2010,125.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238544,2013-10-25,Ella,5.3,2,2013,writer,Joanna Lombardi,,
tt4678298,5.1,104,Singing with Angels,Singing with Angels,2016,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384150,2016-03-11,Singing with Angels,7.0,2,2016,writer,Brittany Wiscombe,,
tt4682780,5.5,2217,Josie,Josie,2018,100.0,"Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,414187,2018-03-16,Josie,5.2,21,2018,writer,Anthony Ragnone II,,
tt4682786,6.8,78764,Collateral Beauty,Collateral Beauty,2016,97.0,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345920,2016-12-16,Collateral Beauty,7.2,3270,2016,writer,Allan Loeb,,
tt4682786,6.8,78764,Collateral Beauty,Collateral Beauty,2016,97.0,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345920,2016-12-16,Collateral Beauty,7.2,3270,2016,writer,Allan Loeb,,
tt4721124,6.8,8303,The Exception,The Exception,2016,107.0,"Drama,Romance,War",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,339987,2017-06-02,The Exception,7.0,179,2017,writer,Simon Burke,,
tt4721124,6.8,8303,The Exception,The Exception,2016,107.0,"Drama,Romance,War",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,339987,2017-06-02,The Exception,7.0,179,2017,writer,Alan Judd,,
tt4853102,6.5,42932,Batman: The Killing Joke,Batman: The Killing Joke,2016,76.0,"Action,Animation,Crime",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382322,2016-07-21,Batman: The Killing Joke,6.3,879,2016,writer,Bill Finger,1914.0,1974.0
tt4853102,6.5,42932,Batman: The Killing Joke,Batman: The Killing Joke,2016,76.0,"Action,Animation,Crime",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382322,2016-07-21,Batman: The Killing Joke,6.3,879,2016,writer,Bob Kane,1915.0,1998.0
tt4853102,6.5,42932,Batman: The Killing Joke,Batman: The Killing Joke,2016,76.0,"Action,Animation,Crime",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382322,2016-07-21,Batman: The Killing Joke,6.3,879,2016,writer,Alan Moore,1953.0,
tt4853102,6.5,42932,Batman: The Killing Joke,Batman: The Killing Joke,2016,76.0,"Action,Animation,Crime",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382322,2016-07-21,Batman: The Killing Joke,6.3,879,2016,writer,Brian Azzarello,1962.0,
tt4853102,6.5,42932,Batman: The Killing Joke,Batman: The Killing Joke,2016,76.0,"Action,Animation,Crime",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382322,2016-07-21,Batman: The Killing Joke,6.3,879,2016,writer,Brian Bolland,1951.0,
tt1727825,7.4,554,Rebirth,Yôkame no semi,2011,147.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132709,2011-08-31,Rebirth,8.3,2,2011,writer,Satoko Okudera,,
tt1727825,7.4,554,Rebirth,Yôkame no semi,2011,147.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132709,2011-08-31,Rebirth,8.3,2,2011,writer,Mitsuyo Kakuta,,
tt1727825,7.4,554,Rebirth,Yôkame no semi,2011,147.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369033,2016-04-17,Rebirth,4.9,91,2016,writer,Satoko Okudera,,
tt1727825,7.4,554,Rebirth,Yôkame no semi,2011,147.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369033,2016-04-17,Rebirth,4.9,91,2016,writer,Mitsuyo Kakuta,,
tt4908174,5.0,123,Breaking Brooklyn,Breaking Brooklyn,2018,97.0,"Drama,Family,Music",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,461923,2018-11-06,Breaking Brooklyn,8.3,3,2018,writer,Rory Owen Delaney,,
tt3264194,3.5,311,The Jokesters,The Jokesters,2015,80.0,"Comedy,Horror,Thriller",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,348754,2015-07-21,The Jokesters,3.2,5,2015,writer,Oliver J. Defilippo,,
tt3264194,3.5,311,The Jokesters,The Jokesters,2015,80.0,"Comedy,Horror,Thriller",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,348754,2015-07-21,The Jokesters,3.2,5,2015,writer,James Orlik,,
tt5115546,4.6,1397,Ghost Team,Ghost Team,2016,83.0,"Comedy,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,404073,2016-07-21,Ghost Team,4.6,31,2016,writer,Peter Warren,,
tt5164664,6.3,54,Aliens & Gufors,Gufors,2017,89.0,"Comedy,Family,Sci-Fi",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,472493,2017-02-21,Aliens & Gufors,3.0,1,2017,writer,Eric Reiss,,
tt5170360,7.1,148,The Kids Menu,The Kids Menu,2016,88.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389296,2016-02-01,The Kids Menu,7.2,6,2016,writer,Jamin Mendelsohn,,
tt5259692,7.0,243,Trapped,Trapped,2016,90.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159783,2012-04-01,Trapped,5.8,2,2012,writer,Sari Gilman,,
tt5259692,7.0,243,Trapped,Trapped,2016,90.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376257,2016-01-24,Trapped,7.5,8,2016,writer,Sari Gilman,,
tt6206564,7.6,7683,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,159783,2012-04-01,Trapped,5.8,2,2012,writer,Hardik Mehta,,
tt6206564,7.6,7683,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,159783,2012-04-01,Trapped,5.8,2,2012,writer,Amit Joshi,,
tt6206564,7.6,7683,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376257,2016-01-24,Trapped,7.5,8,2016,writer,Hardik Mehta,,
tt6206564,7.6,7683,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376257,2016-01-24,Trapped,7.5,8,2016,writer,Amit Joshi,,
tt2249167,5.0,138,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,159783,2012-04-01,Trapped,5.8,2,2012,writer,Rob W. King,1959.0,
tt2249167,5.0,138,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,376257,2016-01-24,Trapped,7.5,8,2016,writer,Rob W. King,1959.0,
tt2707810,5.5,740,Submission,Submission,2017,106.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414454,2018-03-02,Submission,6.0,8,2018,writer,Francine Prose,1947.0,
tt2707810,5.5,740,Submission,Submission,2017,106.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414454,2018-03-02,Submission,6.0,8,2018,writer,Francine Prose,1947.0,
tt5278596,7.6,9030,Weiner,Weiner,2016,96.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376261,2016-05-20,Weiner,7.6,99,2016,writer,Eli B. Despres,,
tt5326520,2.7,584,Murder on the Cape,Murder on the Cape,2017,95.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,475408,2017-09-12,Murder on the Cape,3.2,9,2017,writer,Ian Bowater,,
tt5427194,6.5,3279,The Miracle Season,The Miracle Season,2018,101.0,"Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425373,2018-04-13,The Miracle Season,7.4,120,2018,writer,Elissa Matsueda,,
tt5427194,6.5,3279,The Miracle Season,The Miracle Season,2018,101.0,"Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425373,2018-04-13,The Miracle Season,7.4,120,2018,writer,David Aaron Cohen,,
tt5512872,5.7,3168,Be Somebody,Be Somebody,2016,88.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397517,2016-06-10,Be Somebody,6.7,138,2016,writer,Lamar Damon,,
tt5580390,7.3,308112,The Shape of Water,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,399055,2017-12-01,The Shape of Water,7.2,7224,2017,writer,Vanessa Taylor,,
tt5580390,7.3,308112,The Shape of Water,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,399055,2017-12-01,The Shape of Water,7.2,7224,2017,writer,Vanessa Taylor,,
tt5677598,8.0,28,Regionrat,Regionrat,2018,,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,499323,2018-01-13,Regionrat,6.0,1,2018,writer,Richard Laskowski,1975.0,
tt5814408,5.3,198,A Witches' Ball,A Witches' Ball,2017,90.0,Family,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,487047,2017-05-06,A Witches' Ball,5.9,11,2017,writer,Keith Cooper,,
tt5886046,6.4,43308,Escape Room,Escape Room,2019,99.0,"Action,Adventure,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,449664,2017-06-09,Escape Room,5.0,197,2017,writer,Bragi F. Schut,,
tt5886046,6.4,43308,Escape Room,Escape Room,2019,99.0,"Action,Adventure,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,449664,2017-06-09,Escape Room,5.0,197,2017,writer,Maria Melnik,,
tt5159414,4.2,6137,Escape Room,Escape Room,2017,81.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,449664,2017-06-09,Escape Room,5.0,197,2017,writer,Noah Dorsey,,
tt6013154,7.0,246,Dolores,Dolores,2017,95.0,"Biography,Documentary,History",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,432619,2017-01-20,Dolores,6.5,2,2017,writer,Jessica Congdon,1972.0,
tt6037626,3.0,22,Blow a Kiss,Blow a Kiss,2017,94.0,"Action,Crime",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,479910,2016-01-01,Blow a Kiss,5.5,2,2016,writer,Scott M. Neth,,
tt6042588,8.1,24,66 & Nowhere,66 & Nowhere,2017,90.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389811,2016-03-19,66 & Nowhere,10.0,1,2016,writer,Chad Boyer,,
tt6072400,5.8,8,The Promise,The Promise,2016,90.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,408852,2013-10-16,The Promise,9.0,1,2013,writer,Alim Sudio,,
tt6072400,5.8,8,The Promise,The Promise,2016,90.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,354859,2017-04-21,The Promise,7.1,195,2017,writer,Alim Sudio,,
tt6072400,5.8,8,The Promise,The Promise,2016,90.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,354859,2017-04-21,The Promise,7.1,195,2017,writer,Alim Sudio,,
tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,408852,2013-10-16,The Promise,9.0,1,2013,writer,Supalerk Ningsanond,,
tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,408852,2013-10-16,The Promise,9.0,1,2013,writer,Sopana Chaowiwatkul,,
tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,354859,2017-04-21,The Promise,7.1,195,2017,writer,Supalerk Ningsanond,,
tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,354859,2017-04-21,The Promise,7.1,195,2017,writer,Sopana Chaowiwatkul,,
tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,354859,2017-04-21,The Promise,7.1,195,2017,writer,Supalerk Ningsanond,,
tt7232438,6.1,629,The Promise,Puen Tee Raluek,2017,114.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,354859,2017-04-21,The Promise,7.1,195,2017,writer,Sopana Chaowiwatkul,,
tt4776998,6.1,164555,The Promise,The Promise,2016,133.0,"Drama,History",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,408852,2013-10-16,The Promise,9.0,1,2013,writer,Robin Swicord,1952.0,
tt4776998,6.1,164555,The Promise,The Promise,2016,133.0,"Drama,History",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,354859,2017-04-21,The Promise,7.1,195,2017,writer,Robin Swicord,1952.0,
tt4776998,6.1,164555,The Promise,The Promise,2016,133.0,"Drama,History",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,354859,2017-04-21,The Promise,7.1,195,2017,writer,Robin Swicord,1952.0,
tt3515652,5.3,35,Sebastian,Sebastian,2014,108.0,"Drama,Family,Romance",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,474560,2018-02-06,Sebastian,7.0,2,2018,writer,Mauricio Hoyos,,
tt2318669,5.2,32,Sebastian,Sebastian,2011,108.0,"Action,Horror,Mystery",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474560,2018-02-06,Sebastian,7.0,2,2018,writer,Russell Urquhart,,
tt6131386,2.8,280,Jurassic School,Jurassic School,2017,85.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,438817,2017-01-31,Jurassic School,5.2,6,2017,writer,Anna Rasmussen,,
tt1795554,8.8,5,Almost There,Almost There,2010,82.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325511,2015-02-27,Almost There,7.0,2,2015,writer,Olivia Blowes,,
tt4157144,8.1,96,Quest,Quest,2017,86.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,432987,2017-07-26,Quest,8.0,4,2017,writer,Darren Anderson,,
tt6151048,3.5,55,Between the Trees,Between the Trees,2018,74.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,586528,2018-05-16,Between the Trees,2.0,1,2018,writer,Sam Klarreich,,
tt6205658,6.4,21,Blindsided,Blindsided,2017,90.0,"Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,444462,2016-03-01,Blindsided,8.0,1,2016,writer,Mamie Jean Calvert,,
tt2055709,5.6,4691,Blindsided,Penthouse North,2013,90.0,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,444462,2016-03-01,Blindsided,8.0,1,2016,writer,David Loughery,,
tt6210996,5.0,5194,10x10,10x10,2018,88.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,505177,2018-04-13,10x10,5.2,218,2018,writer,Noel Clarke,1975.0,
tt6266306,4.7,392,The Watcher in the Woods,The Watcher in the Woods,2017,87.0,Horror,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,479837,2017-10-21,The Watcher in the Woods,5.3,4,2017,writer,Scott Abbott,,
